Unique_Name,Country,Country_Risk_Score,Transaction_Amount,Transaction_Volume_30D,Transaction_Trend_30D,Previous_Banking_History_Score,Chargeback_Count_12M,Past_SAR_Flag,Account_Age_Days,KYC_Risk_Score,Amount_Squared,Volume_Squared,Trend_Squared,Amount_x_Volume,CountryRisk_x_Trend,History_Inverse,Risk_Target,Risk_Label,Country_Risk_Flag,Composite_Risk_Score,Country_Risk_Score_Squared,Transaction_Amount_Cubed,History_Inverse_Squared,Amount_x_CountryRisk,Amount_x_Trend,Volume_x_CountryRisk
AML_Customer_01649,NG,0.65,11910.5,21,0.055,72.74,3,1,3214,46.83,141.86,441,0.003025,250120.5,0.03575,27.26,1,High_Risk,1,0.7471099999999999,0.4225,1689.6237,743.1076,7741.82,655.078,13.65
AML_Customer_01650,BR,0.4,15145.29,28,-0.037,65.01,2,0,2892,41.07,229.3798,784,0.001369,424068.12,-0.0148,34.99,0,Low_Risk,0,0.5834299999999999,0.16,3474.0237,1224.3001,6058.12,-560.376,11.2
AML_Customer_01651,US,0.15,12360.85,21,-0.531,81.53,4,1,2419,23.3,152.7906,441,0.281961,259577.85,-0.07965,18.47,0,Low_Risk,0,0.42010749999999997,0.0225,1888.6218,341.1409,1854.13,-6563.611,3.15
AML_Customer_01652,DE,0.17,35556.06,31,-0.162,50.1,0,0,77,38.66,1264.2334,961,0.026244,1102237.86,-0.02754,49.9,0,Low_Risk,0,0.54115,0.0289,44951.1587,2490.01,6044.53,-5760.082,5.27
AML_Customer_01653,CA,0.16,3818.77,25,0.016,48.21,1,0,2441,52.79,14.583,625,0.000256,95469.25,0.00256,51.79,0,Low_Risk,0,0.3247225,0.0256,55.6891,2682.2041,611.0,61.1,4.0
AML_Customer_01654,DE,0.17,5029.14,22,0.04,51.48,4,0,1451,52.8,25.2922,484,0.0016,110641.08,0.0068,48.52,0,Low_Risk,0,0.364085,0.0289,127.1983,2354.1904,854.95,201.166,3.74
AML_Customer_01655,US,0.15,4570.33,14,-0.439,53.56,0,0,1248,76.17,20.8879,196,0.192721,63984.62,-0.06585,46.44,0,Low_Risk,0,0.19329,0.0225,95.4647,2156.6736,685.55,-2006.375,2.1
AML_Customer_01656,IR,0.75,22701.63,18,0.483,81.31,1,1,1790,35.88,515.364,324,0.233289,408629.34,0.36225,18.69,1,High_Risk,1,0.8035075,0.5625,11699.6029,349.3161,17026.22,10964.887,13.5
AML_Customer_01657,IN,0.35,24352.71,25,0.044,41.38,1,1,754,71.68,593.0545,625,0.001936,608817.75,0.0154,58.62,1,High_Risk,0,0.6961175,0.1225,14442.4839,3436.3044,8523.45,1071.519,8.75
AML_Customer_01658,DE,0.17,15540.82,23,0.093,52.55,2,0,1374,57.81,241.5171,529,0.008649,357438.86,0.01581,47.45,0,Low_Risk,0,0.49436,0.0289,3753.3736,2251.5025,2641.94,1445.296,3.91
AML_Customer_01659,SG,0.2,32321.69,22,0.22,29.22,0,0,1847,96.18,1044.6916,484,0.0484,711077.18,0.044,70.78,1,High_Risk,0,0.5896075,0.04,33766.1995,5009.8084,6464.34,7110.772,4.4
AML_Customer_01660,SG,0.2,3047.14,21,-0.196,85.14,1,0,167,38.53,9.2851,441,0.038416,63989.94,-0.0392,14.86,0,Low_Risk,0,0.25193,0.04,28.2929,220.8196,609.43,-597.239,4.2
AML_Customer_01661,IN,0.35,52429.47,20,0.24,90.42,1,0,384,90.12,2748.8493,400,0.0576,1048589.4,0.084,9.58,1,High_Risk,0,0.6151425000000001,0.1225,144120.7132,91.7764,18350.31,12583.073,7.0
AML_Customer_01662,AE,0.28,45398.69,29,-0.048,58.46,2,0,1898,82.06,2061.0411,841,0.002304,1316562.01,-0.01344,41.54,1,High_Risk,0,0.66447,0.0784,93568.5639,1725.5716,12711.63,-2179.137,8.12
AML_Customer_01663,IR,0.75,20653.13,25,-0.234,59.04,3,1,1123,63.77,426.5518,625,0.054756,516328.25,-0.1755,40.96,1,High_Risk,1,0.8802200000000001,0.5625,8809.6293,1677.7216,15489.85,-4832.832,18.75
AML_Customer_01664,AE,0.28,58794.22,21,0.281,74.06,0,0,840,65.45,3456.7603,441,0.078961,1234678.62,0.07868,25.94,0,Low_Risk,0,0.577575,0.0784,203237.5259,672.8836,16462.38,16521.176,5.88
AML_Customer_01665,PK,0.55,1888.2,20,0.602,94.49,0,1,1635,8.46,3.5653,400,0.362404,37764.0,0.3311,5.51,0,Low_Risk,1,0.4722925000000001,0.3025,6.732,30.3601,1038.51,1136.696,11.0
AML_Customer_01666,RU,0.7,5857.93,30,0.334,73.17,2,1,3584,95.02,34.3153,900,0.111556,175737.9,0.2338,26.83,1,High_Risk,1,0.7721024999999998,0.49,201.0169,719.8489,4100.55,1956.549,21.0
AML_Customer_01667,UK,0.18,4744.29,22,0.403,51.05,1,1,1773,10.69,22.5083,484,0.162409,104374.38,0.07254,48.95,0,Low_Risk,0,0.41057750000000004,0.0324,106.7858,2396.1025,853.97,1911.949,3.96
AML_Customer_01668,IR,0.75,20363.09,29,-0.102,32.62,0,1,2789,56.32,414.6554,841,0.010404,590529.61,-0.0765,67.38,1,High_Risk,1,0.8611475,0.5625,8443.6659,4540.0644,15272.32,-2077.035,21.75
AML_Customer_01669,US,0.15,3462.89,23,-0.479,42.7,1,0,88,33.01,11.9916,529,0.229441,79646.47,-0.07185,57.3,0,Low_Risk,0,0.23556000000000002,0.0225,41.5256,3283.29,519.43,-1658.724,3.45
AML_Customer_01670,NG,0.65,21109.85,29,0.602,66.46,1,1,800,42.99,445.6258,841,0.362404,612185.65,0.3913,33.54,1,High_Risk,1,0.9065375000000002,0.4225,9407.0931,1124.9316,13721.4,12708.13,18.85
AML_Customer_01671,SG,0.2,38969.56,22,0.799,51.89,0,0,418,61.02,1518.6266,484,0.638401,857330.32,0.1598,48.11,1,High_Risk,0,0.5968675,0.04,59180.2107,2314.5721,7793.91,31136.678,4.4
AML_Customer_01672,RU,0.7,19834.99,26,0.62,68.9,1,1,3452,90.89,393.4268,676,0.3844,515709.74,0.434,31.1,1,High_Risk,1,0.932375,0.49,7803.6172,967.21,13884.49,12297.694,18.2
AML_Customer_01673,RU,0.7,13144.4,23,-0.038,53.94,2,1,2923,45.76,172.7753,529,0.001444,302321.2,-0.0266,46.06,1,High_Risk,1,0.7701725,0.49,2271.027,2121.5236,9201.08,-499.487,16.1
AML_Customer_01674,NG,0.65,3685.37,23,-0.324,43.84,3,0,2946,98.77,13.582,529,0.104976,84763.51,-0.2106,56.16,0,Low_Risk,1,0.56358,0.4225,50.0545,3153.9456,2395.49,-1194.06,14.95
AML_Customer_01675,NG,0.65,4243.52,22,-0.293,41.46,1,1,368,59.28,18.0075,484,0.085849,93357.44,-0.19045,58.54,0,Low_Risk,1,0.5674675,0.4225,76.415,3426.9316,2758.29,-1243.351,14.3
AML_Customer_01676,DE,0.17,34531.21,29,-0.509,96.25,2,0,786,16.06,1192.4045,841,0.259081,1001405.09,-0.08653,3.75,0,Low_Risk,0,0.53335,0.0289,41175.169,14.0625,5870.31,-17576.386,4.93
AML_Customer_01677,US,0.15,21576.26,22,0.042,82.78,2,0,625,19.0,465.535,484,0.001764,474677.72,0.0063,17.22,0,Low_Risk,0,0.42550000000000004,0.0225,10044.5041,296.5284,3236.44,906.203,3.3
AML_Customer_01678,SG,0.2,9518.39,26,0.642,99.61,2,0,465,71.61,90.5997,676,0.412164,247478.14,0.1284,0.39,0,Low_Risk,0,0.5425650000000001,0.04,862.3637,0.1521,1903.68,6110.806,5.2
AML_Customer_01679,UK,0.18,6516.49,25,0.03,75.8,3,0,1503,5.04,42.4646,625,0.0009,162912.25,0.0054,24.2,0,Low_Risk,0,0.38685749999999997,0.0324,276.7204,585.64,1172.97,195.495,4.5
AML_Customer_01680,BR,0.4,1305.31,22,0.186,56.4,0,1,406,48.03,1.7038,484,0.034596,28716.82,0.0744,43.6,0,Low_Risk,0,0.41312000000000004,0.16,2.224,1900.96,522.12,242.788,8.8
AML_Customer_01681,DE,0.17,3391.91,34,0.561,91.47,3,1,2012,14.82,11.5051,1156,0.314721,115324.94,0.09537,8.53,0,Low_Risk,0,0.4745,0.0289,39.0241,72.7609,576.62,1902.862,5.78
AML_Customer_01682,PK,0.55,66931.11,23,-0.061,64.34,2,0,2468,43.32,4479.7735,529,0.003721,1539415.53,-0.03355,35.66,1,High_Risk,1,0.7774000000000001,0.3025,299836.212,1271.6356,36812.11,-4082.798,12.65
AML_Customer_01683,IN,0.35,2750.52,20,0.792,69.42,2,0,2558,74.99,7.5654,400,0.627264,55010.4,0.2772,30.58,0,Low_Risk,0,0.4064249999999999,0.1225,20.8087,935.1364,962.68,2178.412,7.0
AML_Customer_01684,NG,0.65,11961.88,20,0.777,64.14,4,0,2898,45.88,143.0866,400,0.603729,239237.6,0.50505,35.86,1,High_Risk,1,0.72687,0.4225,1711.5844,1285.9396,7775.22,9294.381,13.0
AML_Customer_01685,UK,0.18,27104.2,25,0.034,6.06,2,0,143,16.35,734.6377,625,0.001156,677605.0,0.00612,93.94,0,Low_Risk,0,0.5574899999999999,0.0324,19911.766,8824.7236,4878.76,921.543,4.5
AML_Customer_01686,RU,0.7,2821.65,20,-0.122,97.09,0,1,803,25.19,7.9617,400,0.014884,56433.0,-0.0854,2.91,0,Low_Risk,1,0.45457250000000005,0.49,22.4652,8.4681,1975.16,-344.241,14.0
AML_Customer_01687,IR,0.75,11904.96,28,0.324,74.82,1,0,1956,36.75,141.7281,784,0.104976,333338.88,0.243,25.18,1,High_Risk,1,0.7628275,0.5625,1687.267,634.0324,8928.72,3857.207,21.0
AML_Customer_01688,AE,0.28,25283.71,24,-0.042,71.6,1,0,2249,6.96,639.266,576,0.001764,606809.04,-0.01176,28.4,0,Low_Risk,0,0.5008125,0.0784,16163.0159,806.56,7079.44,-1061.916,6.72
AML_Customer_01689,IN,0.35,10021.61,28,-0.325,63.76,2,0,47,58.43,100.4327,784,0.105625,280605.08,-0.11375,36.24,0,Low_Risk,0,0.52847,0.1225,1006.497,1313.3376,3507.56,-3257.023,9.8
AML_Customer_01690,BR,0.4,174277.31,20,0.528,68.27,4,1,264,60.75,30372.5808,400,0.278784,3485546.2,0.2112,31.73,1,High_Risk,0,0.7706774999999999,0.16,5293251.6762,1006.7929,69710.92,92018.42,8.0
AML_Customer_01691,UK,0.18,1865.72,23,0.506,53.05,1,0,1363,6.22,3.4809,529,0.256036,42911.56,0.09108,46.95,0,Low_Risk,0,0.3016725,0.0324,6.4944,2204.3025,335.83,944.054,4.14
AML_Customer_01692,AE,0.28,28530.49,22,0.134,77.33,2,0,1722,40.23,813.9889,484,0.017956,627670.78,0.03752,22.67,0,Low_Risk,0,0.56027,0.0784,23223.501,513.9289,7988.54,3823.086,6.16
AML_Customer_01693,SG,0.2,8326.5,26,-0.362,38.86,0,1,2800,41.4,69.3306,676,0.131044,216489.0,-0.0724,61.14,0,Low_Risk,0,0.4853525000000001,0.04,577.2813,3738.0996,1665.3,-3014.193,5.2
AML_Customer_01694,UK,0.18,21416.57,18,-0.35,68.72,5,0,310,33.38,458.6695,324,0.1225,385498.26,-0.063,31.28,0,Low_Risk,0,0.449505,0.0324,9823.1268,978.4384,3854.98,-7495.799,3.24
AML_Customer_01695,DE,0.17,15387.44,19,0.118,76.23,3,0,860,55.77,236.7733,361,0.013924,292361.36,0.02006,23.77,0,Low_Risk,0,0.4447575,0.0289,3643.3351,565.0129,2615.86,1815.718,3.23
AML_Customer_01696,US,0.15,4754.49,21,-0.095,61.03,5,0,3297,34.6,22.6052,441,0.009025,99844.29,-0.01425,38.97,0,Low_Risk,0,0.2676525,0.0225,107.4761,1518.6609,713.17,-451.677,3.15
AML_Customer_01697,US,0.15,12444.03,23,-0.039,72.42,2,0,1168,41.64,154.8539,529,0.001521,286212.69,-0.00585,27.58,0,Low_Risk,0,0.37821249999999995,0.0225,1927.0064,760.6564,1866.6,-485.317,3.45
AML_Customer_01698,UK,0.18,1543.95,22,0.438,45.17,0,0,3498,79.75,2.3838,484,0.191844,33966.9,0.07884,54.83,0,Low_Risk,0,0.32265750000000004,0.0324,3.6804,3006.3289,277.91,676.25,3.96
AML_Customer_01699,PK,0.55,18092.4,24,0.337,45.68,0,1,1725,16.21,327.3349,576,0.113569,434217.6,0.18535,54.32,1,High_Risk,1,0.7904425000000002,0.3025,5922.2746,2950.6624,9950.82,6097.139,13.2
AML_Customer_01700,IN,0.35,13335.15,26,0.562,69.73,1,0,1720,61.91,177.8262,676,0.315844,346713.9,0.1967,30.27,1,High_Risk,0,0.5952575000000001,0.1225,2371.3394,916.2729,4667.3,7494.354,9.1
AML_Customer_01701,PK,0.55,18744.58,19,-0.267,78.57,1,0,1616,50.56,351.3593,361,0.071289,356147.02,-0.14685,21.43,1,High_Risk,1,0.6360925,0.3025,6586.0821,459.2449,10309.52,-5004.803,10.45
AML_Customer_01702,SG,0.2,28513.08,33,-0.04,27.5,3,0,447,30.51,812.9957,1089,0.0016,940931.64,-0.008,72.5,1,High_Risk,0,0.6192175000000001,0.04,23181.0123,5256.25,5702.62,-1140.523,6.6
AML_Customer_01703,DE,0.17,14294.35,23,0.346,75.44,1,0,2361,72.75,204.3284,529,0.119716,328770.05,0.05882,24.56,0,Low_Risk,0,0.48964,0.0289,2920.7423,603.1936,2430.04,4945.845,3.91
AML_Customer_01704,AE,0.28,11476.87,14,0.237,54.14,2,1,614,55.12,131.7185,196,0.056169,160676.18,0.06636,45.86,0,Low_Risk,0,0.515095,0.0784,1511.7166,2103.1396,3213.52,2720.018,3.92
AML_Customer_01705,SG,0.2,4100.78,17,0.616,61.14,2,1,1381,47.74,16.8164,289,0.379456,69713.26,0.1232,38.86,0,Low_Risk,0,0.41999250000000005,0.04,68.9603,1510.0996,820.16,2526.08,3.4
AML_Customer_01706,US,0.15,4855.07,23,0.227,38.21,1,0,1394,66.77,23.5717,529,0.051529,111666.61,0.03405,61.79,0,Low_Risk,0,0.33721,0.0225,114.4423,3818.0041,728.26,1102.101,3.45
AML_Customer_01707,IN,0.35,32426.61,18,0.727,47.97,0,1,2699,80.23,1051.485,324,0.528529,583678.98,0.25445,52.03,1,High_Risk,0,0.66722,0.1225,34096.0952,2707.1209,11349.31,23574.145,6.3
AML_Customer_01708,UK,0.18,41619.97,21,0.269,84.32,1,1,2298,97.27,1732.2219,441,0.072361,874019.37,0.04842,15.68,1,High_Risk,0,0.6446175000000001,0.0324,72095.0236,245.8624,7491.59,11195.772,3.78
AML_Customer_01709,IN,0.35,7800.08,20,0.452,65.66,4,1,2086,62.94,60.8412,400,0.204304,156001.6,0.1582,34.34,0,Low_Risk,0,0.5671850000000002,0.1225,474.5666,1179.2356,2730.03,3525.636,7.0
AML_Customer_01710,IN,0.35,10363.06,19,-0.033,57.34,2,1,1962,87.44,107.393,361,0.001089,196898.14,-0.01155,42.66,0,Low_Risk,0,0.5322875,0.1225,1112.9202,1819.8756,3627.07,-341.981,6.65
AML_Customer_01711,UK,0.18,4005.35,22,0.085,62.67,2,0,3183,0.11,16.0428,484,0.007225,88117.7,0.0153,37.33,0,Low_Risk,0,0.301095,0.0324,64.2571,1393.5289,720.96,340.455,3.96
AML_Customer_01712,US,0.15,31976.51,19,0.399,74.78,1,0,861,53.02,1022.4972,361,0.159201,607553.69,0.05985,25.22,0,Low_Risk,0,0.466065,0.0225,32695.8917,636.0484,4796.48,12758.627,2.85
AML_Customer_01713,NG,0.65,19252.9,23,0.645,73.81,4,1,3395,21.46,370.6742,529,0.416025,442816.7,0.41925,26.19,1,High_Risk,1,0.8601825,0.4225,7136.5525,685.9161,12514.39,12418.12,14.95
AML_Customer_01714,AE,0.28,68955.55,35,0.335,63.5,1,1,2452,9.42,4754.8679,1225,0.112225,2413444.25,0.0938,36.5,1,High_Risk,0,0.7352875,0.0784,327874.5296,1332.25,19307.55,23100.109,9.8
AML_Customer_01715,US,0.15,4112.05,23,0.051,86.86,0,1,563,53.2,16.909,529,0.002601,94577.15,0.00765,13.14,0,Low_Risk,0,0.31932,0.0225,69.5305,172.6596,616.81,209.715,3.45
AML_Customer_01716,PK,0.55,6781.76,31,0.562,84.41,0,1,3516,74.68,45.9923,961,0.315844,210234.56,0.3091,15.59,1,High_Risk,1,0.7176475000000001,0.3025,311.9085,243.0481,3729.97,3811.349,17.05
AML_Customer_01717,US,0.15,12474.55,20,-0.687,73.27,3,0,1152,41.23,155.6144,400,0.471969,249491.0,-0.10305,26.73,0,Low_Risk,0,0.35233249999999994,0.0225,1941.2196,714.4929,1871.18,-8570.016,3.0
AML_Customer_01718,BR,0.4,18891.92,19,-0.418,66.09,3,0,1735,67.01,356.9046,361,0.174724,358946.48,-0.1672,33.91,0,Low_Risk,0,0.5451900000000001,0.16,6742.6139,1149.8881,7556.77,-7896.823,7.6
AML_Customer_01719,PK,0.55,7977.12,27,0.319,78.15,2,0,2779,48.97,63.6344,729,0.101761,215382.24,0.17545,21.85,1,High_Risk,1,0.6529874999999999,0.3025,507.6196,477.4225,4387.42,2544.701,14.85
AML_Customer_01720,CA,0.16,4134.16,28,0.085,71.29,1,0,2909,43.71,17.0913,784,0.007225,115756.48,0.0136,28.71,0,Low_Risk,0,0.3433375,0.0256,70.6581,824.2641,661.47,351.404,4.48
AML_Customer_01721,UK,0.18,23894.59,25,0.292,86.22,2,0,2854,29.03,570.9514,625,0.085264,597364.75,0.05256,13.78,0,Low_Risk,0,0.55931,0.0324,13642.6504,189.8884,4301.03,6977.22,4.5
AML_Customer_01722,UK,0.18,20356.09,23,0.103,82.99,1,0,1435,38.26,414.3704,529,0.010609,468190.07,0.01854,17.01,0,Low_Risk,0,0.490595,0.0324,8434.9612,289.3401,3664.1,2096.677,4.14
AML_Customer_01723,DE,0.17,3958.92,30,0.28,44.63,1,0,1916,34.98,15.673,900,0.0784,118767.6,0.0476,55.37,0,Low_Risk,0,0.39263499999999996,0.0289,62.0483,3065.8369,673.02,1108.498,5.1
AML_Customer_01724,US,0.15,38385.8,20,-0.205,43.28,1,0,3017,64.62,1473.4696,400,0.042025,767716.0,-0.03075,56.72,0,Low_Risk,0,0.45164750000000004,0.0225,56560.311,3217.1584,5757.87,-7869.089,3.0
AML_Customer_01725,BR,0.4,31894.81,19,0.28,50.98,1,1,3605,11.6,1017.2789,361,0.0784,606001.39,0.112,49.02,1,High_Risk,0,0.6368575,0.16,32445.9174,2402.9604,12757.92,8930.547,7.6
AML_Customer_01726,US,0.15,11319.66,29,0.428,84.52,0,0,476,9.26,128.1347,841,0.183184,328270.14,0.0642,15.48,0,Low_Risk,0,0.4131700000000001,0.0225,1450.4413,239.6304,1697.95,4844.814,4.35
AML_Customer_01727,AE,0.28,10717.12,22,0.507,33.47,1,1,2757,66.0,114.8567,484,0.257049,235776.64,0.14196,66.53,0,Low_Risk,0,0.5875325,0.0784,1230.9326,4426.2409,3000.79,5433.58,6.16
AML_Customer_01728,PK,0.55,17223.98,21,0.785,72.9,0,1,2421,54.63,296.6655,441,0.616225,361703.58,0.43175,27.1,1,High_Risk,1,0.7828975000000001,0.3025,5109.7604,734.41,9473.19,13520.824,11.55
AML_Customer_01729,NG,0.65,4180.96,18,0.165,72.25,1,1,2502,43.02,17.4804,324,0.027225,75257.28,0.10725,27.75,0,Low_Risk,1,0.5322625,0.4225,73.085,770.0625,2717.62,689.858,11.7
AML_Customer_01730,IN,0.35,10198.86,19,0.176,88.25,1,0,654,15.24,104.0167,361,0.030976,193778.34,0.0616,11.75,0,Low_Risk,0,0.40607249999999995,0.1225,1060.8522,138.0625,3569.6,1794.999,6.65
AML_Customer_01731,DE,0.17,1150.11,21,-0.453,68.61,0,1,1893,41.1,1.3228,441,0.205209,24152.31,-0.07701,31.39,0,Low_Risk,0,0.24925250000000002,0.0289,1.5213,985.3321,195.52,-521.0,3.57
AML_Customer_01732,IN,0.35,23776.56,15,-0.106,38.14,1,1,2383,78.97,565.3248,225,0.011236,356648.4,-0.0371,61.86,0,Low_Risk,0,0.5767699999999999,0.1225,13441.4792,3826.6596,8321.8,-2520.315,5.25
AML_Customer_01733,AE,0.28,2076.64,24,0.012,45.81,3,0,2225,88.96,4.3124,576,0.000144,49839.36,0.00336,54.19,0,Low_Risk,0,0.40556749999999997,0.0784,8.9554,2936.5561,581.46,24.92,6.72
AML_Customer_01734,SG,0.2,44507.8,22,0.448,41.36,4,0,2926,70.26,1980.9443,484,0.200704,979171.6,0.0896,58.64,1,High_Risk,0,0.66142,0.04,88167.471,3438.6496,8901.56,19939.494,4.4
AML_Customer_01735,UK,0.18,7114.43,23,-0.134,54.24,1,0,761,5.99,50.6151,529,0.017956,163631.89,-0.02412,45.76,0,Low_Risk,0,0.3291225,0.0324,360.0977,2093.9776,1280.6,-953.334,4.14
AML_Customer_01736,RU,0.7,8009.09,17,0.359,61.34,1,1,2531,67.04,64.1455,289,0.128881,136154.53,0.2513,38.66,1,High_Risk,1,0.6494549999999999,0.49,513.7473,1494.5956,5606.36,2875.263,11.9
AML_Customer_01737,SG,0.2,5283.09,17,0.079,41.69,3,0,967,24.1,27.911,289,0.006241,89812.53,0.0158,58.31,0,Low_Risk,0,0.33071,0.04,147.4565,3400.0561,1056.62,417.364,3.4
AML_Customer_01738,UK,0.18,7420.2,24,0.018,94.41,0,1,2110,31.53,55.0594,576,0.000324,178084.8,0.00324,5.59,0,Low_Risk,0,0.42143250000000004,0.0324,408.5515,31.2481,1335.64,133.564,4.32
AML_Customer_01739,DE,0.17,40885.52,19,0.167,38.49,0,0,1785,19.59,1671.6257,361,0.027889,776824.88,0.02839,61.51,0,Low_Risk,0,0.4645475000000001,0.0289,68345.2879,3783.4801,6950.54,6827.882,3.23
AML_Customer_01740,SG,0.2,822.37,19,-0.057,91.92,3,0,1554,77.58,0.6763,361,0.003249,15625.03,-0.0114,8.08,0,Low_Risk,0,0.2615975,0.04,0.5562,65.2864,164.47,-46.875,3.8
AML_Customer_01741,NG,0.65,35488.55,19,-0.07,88.7,3,1,3420,64.86,1259.4372,361,0.0049,674282.45,-0.0455,11.3,1,High_Risk,1,0.8065925000000002,0.4225,44695.5994,127.69,23067.56,-2484.199,12.35
AML_Customer_01742,BR,0.4,13877.49,23,-0.517,82.97,3,0,1750,61.18,192.5847,529,0.267289,319182.27,-0.2068,17.03,0,Low_Risk,0,0.544645,0.16,2672.5926,290.0209,5551.0,-7174.662,9.2
AML_Customer_01743,BR,0.4,2960.1,18,-0.007,51.12,5,0,1246,66.8,8.7622,324,4.9e-05,53281.8,-0.0028,48.88,0,Low_Risk,0,0.363055,0.16,25.937,2389.2544,1184.04,-20.721,7.2
AML_Customer_01744,US,0.15,3376.81,27,-0.088,71.85,2,0,1233,23.68,11.4028,729,0.007744,91173.87,-0.0132,28.15,0,Low_Risk,0,0.2725725,0.0225,38.5052,792.4225,506.52,-297.159,4.05
AML_Customer_01745,SG,0.2,52912.4,22,-0.101,39.45,1,0,1920,44.46,2799.7221,484,0.010201,1164072.8,-0.0202,60.55,0,Low_Risk,0,0.5440900000000001,0.04,148140.0143,3666.3025,10582.48,-5344.152,4.4
AML_Customer_01746,AE,0.28,3844.86,19,0.226,83.22,2,1,3061,63.33,14.7829,361,0.051076,73052.34,0.06328,16.78,0,Low_Risk,0,0.41742,0.0784,56.8384,281.5684,1076.56,868.938,5.32
AML_Customer_01747,US,0.15,3123.31,24,0.311,63.52,3,0,1571,63.66,9.7551,576,0.096721,74959.44,0.04665,36.48,0,Low_Risk,0,0.34083749999999996,0.0225,30.4681,1330.7904,468.5,971.349,3.6
AML_Customer_01748,CA,0.16,30863.04,33,0.161,56.81,0,0,420,79.19,952.5272,1089,0.025921,1018480.32,0.02576,43.19,1,High_Risk,0,0.5914525,0.0256,29397.8862,1865.3761,4938.09,4968.949,5.28
AML_Customer_01749,BR,0.4,13884.84,38,0.428,40.53,1,0,3622,28.71,192.7888,1444,0.183184,527623.92,0.1712,59.47,1,High_Risk,0,0.6419450000000001,0.16,2676.8414,3536.6809,5553.94,5942.712,15.2
AML_Customer_01750,UK,0.18,3874.12,27,0.281,15.45,1,0,2434,77.03,15.0088,729,0.078961,104601.24,0.05058,84.55,0,Low_Risk,0,0.42941999999999997,0.0324,58.1459,7148.7025,697.34,1088.628,4.86
AML_Customer_01751,IN,0.35,12291.03,20,-0.023,44.23,0,1,2650,44.02,151.0694,400,0.000529,245820.6,-0.00805,55.77,0,Low_Risk,0,0.4925275,0.1225,1856.7988,3110.2929,4301.86,-282.694,7.0
AML_Customer_01752,UK,0.18,3548.38,24,-0.082,87.26,0,0,2541,67.02,12.591,576,0.006724,85161.12,-0.01476,12.74,0,Low_Risk,0,0.2883625,0.0324,44.6777,162.3076,638.71,-290.967,4.32
AML_Customer_01753,US,0.15,29757.05,23,0.189,56.94,2,1,3007,45.57,885.482,529,0.035721,684412.15,0.02835,43.06,0,Low_Risk,0,0.5855475,0.0225,26349.3329,1854.1636,4463.56,5624.082,3.45
AML_Customer_01754,CA,0.16,28605.98,15,0.281,61.61,4,0,128,94.86,818.3021,225,0.078961,429089.7,0.04496,38.39,0,Low_Risk,0,0.5248925,0.0256,23408.3333,1473.7921,4576.96,8038.28,2.4
AML_Customer_01755,PK,0.55,16848.32,30,0.569,78.11,4,0,2225,17.93,283.8659,900,0.323761,505449.6,0.31295,21.89,1,High_Risk,1,0.8169325,0.3025,4782.6633,479.1721,9266.58,9586.694,16.5
AML_Customer_01756,NG,0.65,14209.43,17,0.497,100.0,3,1,599,67.5,201.9079,289,0.247009,241560.31,0.32305,0.0,1,High_Risk,1,0.777455,0.4225,2868.9962,0.0,9236.13,7062.087,11.05
AML_Customer_01757,PK,0.55,57594.83,22,-0.11,91.5,2,1,756,57.65,3317.1644,484,0.0121,1267086.26,-0.0605,8.5,1,High_Risk,1,0.8286000000000002,0.3025,191051.5222,72.25,31677.16,-6335.431,12.1
AML_Customer_01758,AE,0.28,9894.03,17,0.044,45.55,6,0,3417,17.27,97.8918,289,0.001936,168198.51,0.01232,54.45,0,Low_Risk,0,0.41368,0.0784,968.5447,2964.8025,2770.33,435.337,4.76
AML_Customer_01759,US,0.15,3035.48,17,0.315,26.15,4,1,1031,6.6,9.2141,289,0.099225,51603.16,0.04725,73.85,0,Low_Risk,0,0.3060375,0.0225,27.9693,5453.8225,455.32,956.176,2.55
AML_Customer_01760,IN,0.35,15513.62,27,0.454,100.0,0,0,3283,79.91,240.6724,729,0.206116,418867.74,0.1589,0.0,1,High_Risk,0,0.59831,0.1225,3733.7002,0.0,5429.77,7043.183,9.45
AML_Customer_01761,AE,0.28,79701.77,22,0.409,100.0,1,0,1600,15.75,6352.3721,484,0.167281,1753438.94,0.11452,0.0,0,Low_Risk,0,0.5792675000000002,0.0784,506295.3033,0.0,22316.5,32598.024,6.16
AML_Customer_01762,RU,0.7,3587.61,11,0.058,68.77,1,1,332,18.65,12.8709,121,0.003364,39463.71,0.0406,31.23,0,Low_Risk,1,0.48240500000000003,0.49,46.1759,975.3129,2511.33,208.081,7.7
AML_Customer_01763,US,0.15,6894.9,18,-0.359,39.59,2,0,2081,97.84,47.5396,324,0.128881,124108.2,-0.05385,60.41,0,Low_Risk,0,0.31418749999999995,0.0225,327.7811,3649.3681,1034.23,-2475.269,2.7
AML_Customer_01764,AE,0.28,15009.61,29,-0.27,84.26,1,1,2855,71.73,225.2884,841,0.0729,435278.69,-0.0756,15.74,1,High_Risk,0,0.6055225000000001,0.0784,3381.4909,247.7476,4202.69,-4052.595,8.12
AML_Customer_01765,UK,0.18,9377.75,25,0.175,62.84,0,0,2184,25.05,87.9422,625,0.030625,234443.75,0.0315,37.16,0,Low_Risk,0,0.4178075,0.0324,824.6999,1380.8656,1688.0,1641.106,4.5
